"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20190101","2019","52","2019","446","MAC","China, Macao SAR","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","122.546",,"122.546","0","false","true",
"C","A","20190101","2019","52","2019","458","MYS","Malaysia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10000","false","8","kg","10000","false","10000","false","0","false","5496.721","0","5496.721","0","false","true",
"C","A","20190101","2019","52","2019","462","MDV","Maldives","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1426","false","8","kg","1426","false","1426","false","0","false","1946.01",,"1946.01","0","false","true",
"C","A","20190101","2019","52","2019","524","NPL","Nepal","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","2.79","0","2.79","0","false","true",
"C","A","20190101","2019","52","2019","533","ABW","Aruba","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","104","false","8","kg","104","false","104","false","0","false","145.81","0","145.81","0","false","true",
"C","A","20190101","2019","52","2019","554","NZL","New Zealand","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","-1","N/A","0","false","100","false","149","false","46.728","43.54","46.728","0","false","true",
"C","A","20190101","2019","52","2019","579","NOR","Norway","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26422","false","8","kg","26422","false","26422","false","0","false","16587.78",,"16587.78","0","false","true",
"C","A","20190101","2019","52","2019","608","PHL","Philippines","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1400","false","8","kg","1400","false","1400","false","1400","false","1950","1900","1950","0","false","true",
"C","A","20190101","2019","52","2019","616","POL","Poland","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","8","kg","300","false","300","false","0","false","463",,"463","0","false","true",
"C","A","20190101","2019","52","2019","686","SEN","Senegal","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3237","false","8","kg","3237","false","3237","false","0","false","1332.667",,"1332.667","0","false","true",
"C","A","20190101","2019","52","2019","688","SRB","Serbia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60","false","8","kg","60","false","60","false","0","false","402","402","402","0","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3420","false","21","1000 KG","3.42","false","3420","false","0","false","2035.629",,"2035.629","0","false","true",
"C","A","20190101","2019","52","2019","703","SVK","Slovakia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","168","false","8","kg","168","false","168","false","0","false","526.153","526.153","526.153","0","false","true",
"C","A","20190101","2019","52","2019","704","VNM","Viet Nam","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","76500","false","21","1000 KG","76.5","false","76500","false","0","false","78705",,"78705","0","false","true",
"C","A","20190101","2019","52","2019","724","ESP","Spain","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9588","false","8","kg","9588","false","9588","false","0","false","33317.543",,"33317.543","0","false","true",
"C","A","20190101","2019","52","2019","752","SWE","Sweden","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12576.548","true","-1","N/A","0","false","12576.548","true","0","false","52757.623",,"52757.623","6","false","true",
"C","A","20190101","2019","52","2019","762","TJK","Tajikistan","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1500","false","8","kg","1500","false","1500","false","0","false","802","0","802","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","173.864","true","-1","N/A","0","false","173.864","true","0","false","39.4",,"39.4","6","false","true",
"C","A","20190101","2019","52","2019","800","UGA","Uganda","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","500","false","8","kg","500","false","500","false","0","false","150","0","150","0","false","true",
"C","A","20190101","2019","52","2019","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1695","false","-1","N/A","0","false","1695","false","0","false","2518","2418","2518","0","false","true",
"C","A","20190101","2019","52","2019","860","UZB","Uzbekistan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","700000","false","21","1000 KG","700","false","700000","false","0","false","126000",,"126000","0","false","true",
