"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20190101","2019","52","2019","242","FJI","Fiji","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2919.89","false","8","kg","2919.89","false","2919.89","false","0","false","1203.019","0","1203.019","0","false","true",
"C","A","20190101","2019","52","2019","246","FIN","Finland","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90528.515","true","-1","N/A","0","false","90528.515","true","0","false","87776.331",,"87776.331","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","515967","false","8","kg","515967","false","515967","false","0","false","1046702.027",,"1046702.027","0","false","true",
"C","A","20190101","2019","52","2019","258","PYF","French Polynesia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1139.103","false","8","kg","1139.103","false","1139.103","false","0","false","3969.133","0","3969.133","0","false","true",
"C","A","20190101","2019","52","2019","266","GAB","Gabon","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1778","false","8","kg","1778","false","1778","false","0","false","2490.038",,"2490.038","0","false","true",
"C","A","20190101","2019","52","2019","268","GEO","Georgia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","200","false","8","kg","200","false","200","false","0","false","317.91",,"317.91","0","false","true",
"C","A","20190101","2019","52","2019","276","DEU","Germany","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2590544.931","true","-1","N/A","0","false","2590544.931","true","0","false","4138236.944",,"4138236.944","6","false","true",
"C","A","20190101","2019","52","2019","288","GHA","Ghana","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2138.53","false","8","kg","2138.53","false","2138.53","false","0","false","496.398",,"496.398","0","false","true",
"C","A","20190101","2019","52","2019","300","GRC","Greece","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","8","kg","1000","false","1000","false","0","false","1033.275",,"1033.275","0","false","true",
"C","A","20190101","2019","52","2019","308","GRD","Grenada","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90","false","8","kg","90","false","90","false","0","false","20.37","0","20.37","0","false","true",
"C","A","20190101","2019","52","2019","328","GUY","Guyana","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","5","u","2","false","10","false","0","false","29.108","0","29.108","0","false","true",
"C","A","20190101","2019","52","2019","340","HND","Honduras","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67.69","false","8","kg","67.69","false","67.69","false","0","false","240.17",,"240.17","0","false","true",
"C","A","20190101","2019","52","2019","344","HKG","China, Hong Kong SAR","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2702434","false","8","kg","2702434","false","2702434","false","0","false","1911531.23",,"1911531.23","0","false","true",
"C","A","20190101","2019","52","2019","348","HUN","Hungary","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","97000","false","8","kg","97000","false","97000","false","0","false","164046",,"164046","0","false","true",
"C","A","20190101","2019","52","2019","352","ISL","Iceland","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2148","false","8","kg","2148","false","2148","false","0","false","5397.982","5078.821","5397.982","0","false","true",
"C","A","20190101","2019","52","2019","372","IRL","Ireland","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","533","false","8","kg","533","false","533","false","0","false","1216.869","0","1216.869","0","false","true",
"C","A","20190101","2019","52","2019","376","ISR","Israel","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6769460.62","true","-1","N/A","0","false","6769460.62","true","0","false","2964000",,"2964000","6","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3348956","false","8","kg","3348956","false","3348956","false","0","false","1968405.203",,"1968405.203","0","false","true",
"C","A","20190101","2019","52","2019","384","CIV","Côte d'Ivoire","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15","false","8","kg","15","false","15","false","0","false","54.47",,"54.47","0","false","true",
"C","A","20190101","2019","52","2019","392","JPN","Japan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24490000","false","21","1000 KG","24490","false","24490000","false","0","false","23599836.372","0","23599836.372","0","false","true",
"C","A","20190101","2019","52","2019","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44407","false","8","kg","44407","false","44407","false","0","false","21430.89",,"21430.89","0","false","true",
"C","A","20190101","2019","52","2019","400","JOR","Jordan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","548","false","8","kg","548","false","548","false","0","false","746.479",,"746.479","0","false","true",
"C","A","20190101","2019","52","2019","404","KEN","Kenya","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2446.82",,"2446.82","0","false","true",
"C","A","20190101","2019","52","2019","410","KOR","Rep. of Korea","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","43598532","false","8","kg","43598532","false","43598532","false","0","false","39484674",,"39484674","0","false","true",
"C","A","20190101","2019","52","2019","417","KGZ","Kyrgyzstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","43815","false","8","kg","43815","false","43815","false","0","false","25893",,"25893","0","false","true",
"C","A","20190101","2019","52","2019","418","LAO","Lao People's Dem. Rep.","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38700","false","8","kg","38700","false","38700","false","0","false","13364",,"13364","0","false","true",
"C","A","20190101","2019","52","2019","422","LBN","Lebanon","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1072.09","false","8","kg","1072.09","false","1072.09","false","0","false","1428.97","0","1428.97","0","false","true",
"C","A","20190101","2019","52","2019","426","LSO","Lesotho","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","8","kg","1000","false","1000","false","1000","false","56.118",,"56.118","0","false","true",
"C","A","20190101","2019","52","2019","442","LUX","Luxembourg","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7971","false","8","kg","7971","false","7971","false","0","false","21934.128","21939.387","21934.128","0","false","true",
"C","A","20190101","2019","52","2019","446","MAC","China, Macao SAR","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","208456.541","true","-1","N/A","0","false","208456.541","true","0","false","90842.773",,"90842.773","6","false","true",
"C","A","20190101","2019","52","2019","450","MDG","Madagascar","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50","false","8","kg","50","false","50","false","0","false","104.484","74.33","104.484","0","false","true",
"C","A","20190101","2019","52","2019","458","MYS","Malaysia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1540770","false","8","kg","1540770","false","1540770","false","0","false","1793734.645","0","1793734.645","0","false","true",
"C","A","20190101","2019","52","2019","462","MDV","Maldives","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","120","false","8","kg","120","false","120","false","0","false","518.91",,"518.91","0","false","true",
"C","A","20190101","2019","52","2019","470","MLT","Malta","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15280","false","8","kg","15280","false","15280","false","0","false","25480.042",,"25480.042","0","false","true",
"C","A","20190101","2019","52","2019","480","MUS","Mauritius","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","117","false","8","kg","117","false","251","false","0","false","170.052","137.042","170.052","0","false","true",
"C","A","20190101","2019","52","2019","490","S19","Other Asia, nes","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5064000","false","8","kg","5064000","false","5064000","false","0","false","4810151.88",,"4810151.88","0","false","true",
"C","A","20190101","2019","52","2019","496","MNG","Mongolia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","140","false","8","kg","140","false","140","false","0","false","545.04",,"545.04","0","false","true",
"C","A","20190101","2019","52","2019","498","MDA","Rep. of Moldova","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","332","false","8","kg","332","false","332","false","0","false","829",,"829","0","false","true",
"C","A","20190101","2019","52","2019","499","MNE","Montenegro","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","826.8","false","8","kg","826.8","false","826.8","false","0","false","2178.473","0","2178.473","0","false","true",
"C","A","20190101","2019","52","2019","504","MAR","Morocco","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90","false","8","kg","90","false","90","false","0","false","183.528","0","183.528","0","false","true",
"C","A","20190101","2019","52","2019","508","MOZ","Mozambique","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1","false","15","false","0","false","1000","1000","1000","0","false","true",
"C","A","20190101","2019","52","2019","516","NAM","Namibia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2005.061","true","-1","N/A","0","false","2005.061","true","0","false","875.984","876.692","875.984","6","false","true",
"C","A","20190101","2019","52","2019","524","NPL","Nepal","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22842","false","8","kg","22842","false","22842","false","0","false","18842.76","0","18842.76","0","false","true",
"C","A","20190101","2019","52","2019","528","NLD","Netherlands","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16107100","false","8","kg","16107100","false","16107100","false","0","false","11408840.483",,"11408840.483","0","false","true",
"C","A","20190101","2019","52","2019","533","ABW","Aruba","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","121","false","8","kg","121","false","121","false","0","false","235.196","0","235.196","0","false","true",
"C","A","20190101","2019","52","2019","554","NZL","New Zealand","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54007","false","-1","N/A","0","false","54007","false","63221","false","61702.952","58808.921","61702.952","0","false","true",
"C","A","20190101","2019","52","2019","566","NGA","Nigeria","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","303000","false","8","kg","303000","false","303000","false","0","false","120240.99",,"120240.99","0","false","true",
"C","A","20190101","2019","52","2019","579","NOR","Norway","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","245853","false","8","kg","245853","false","245853","false","0","false","472737.577",,"472737.577","0","false","true",
"C","A","20190101","2019","52","2019","591","PAN","Panama","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2427","false","8","kg","2427","false","2427","false","2427","false","1810","0","1810","0","false","true",
"C","A","20190101","2019","52","2019","598","PNG","Papua New Guinea","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","613.2","false","8","kg","613.2","false","613.2","false","0","false","29.549",,"29.549","0","false","true",
"C","A","20190101","2019","52","2019","608","PHL","Philippines","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","632825","false","8","kg","632825","false","632825","false","634157","false","504960","484411","504960","0","false","true",
"C","A","20190101","2019","52","2019","616","POL","Poland","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","73487","false","8","kg","73487","false","73487","false","0","false","83643",,"83643","0","false","true",
"C","A","20190101","2019","52","2019","620","PRT","Portugal","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27373","false","8","kg","27373","false","27373","false","0","false","25445.344",,"25445.344","0","false","true",
"C","A","20190101","2019","52","2019","643","RUS","Russian Federation","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","857903","false","8","kg","857903","false","857903","false","0","false","311166.77",,"311166.77","0","false","true",
"C","A","20190101","2019","52","2019","646","RWA","Rwanda","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","85","false","8","kg","85","false","85","false","0","false","138.07","0","138.07","0","false","true",
"C","A","20190101","2019","52","2019","678","STP","Sao Tome and Principe","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13","false","8","kg","13","false","13","false","0","false","100.252",,"100.252","0","false","true",
"C","A","20190101","2019","52","2019","682","SAU","Saudi Arabia","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","122781","false","8","kg","122781","false","122781","false","0","false","131451.32",,"131451.32","0","false","true",
"C","A","20190101","2019","52","2019","686","SEN","Senegal","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","125","false","8","kg","125","false","125","false","0","false","115.461",,"115.461","0","false","true",
"C","A","20190101","2019","52","2019","688","SRB","Serbia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10305","false","8","kg","10305","false","10305","false","0","false","24239","23769","24239","0","false","true",
"C","A","20190101","2019","52","2019","690","SYC","Seychelles","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","51.88","false","8","kg","51.88","false","51.88","false","0","false","52.101","0","52.101","0","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","150250","false","21","1000 KG","150.25","false","150250","false","0","false","300043.028",,"300043.028","0","false","true",
"C","A","20190101","2019","52","2019","703","SVK","Slovakia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","166.241","true","-1","N/A","0","false","166.241","true","0","false","297.78","297.78","297.78","6","false","true",
"C","A","20190101","2019","52","2019","704","VNM","Viet Nam","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3651130","false","21","1000 KG","3651.13","false","3651130","false","0","false","909091.5",,"909091.5","0","false","true",
"C","A","20190101","2019","52","2019","705","SVN","Slovenia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1516.36","false","8","kg","1516.36","false","1516.36","false","0","false","3932.33",,"3932.33","0","false","true",
"C","A","20190101","2019","52","2019","710","ZAF","South Africa","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12085.7","false","-1","N/A","0","false","12085.7","false","0","false","0","17485.087","17485.087","0","false","true",
"C","A","20190101","2019","52","2019","724","ESP","Spain","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","959614","false","8","kg","959614","false","959614","false","0","false","1222868.208",,"1222868.208","0","false","true",
"C","A","20190101","2019","52","2019","752","SWE","Sweden","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1018484.667","true","-1","N/A","0","false","1018484.667","true","0","false","1772402.399",,"1772402.399","6","false","true",
"C","A","20190101","2019","52","2019","757","CHE","Switzerland","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2517","false","8","kg","2517","false","2517","false","0","false","6916.701","0","6916.701","0","false","true",
"C","A","20190101","2019","52","2019","762","TJK","Tajikistan","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1034","false","8","kg","1034","false","1034","false","0","false","893","0","893","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","341461.576","true","-1","N/A","0","false","341461.576","true","0","false","241568.16",,"241568.16","6","false","true",
"C","A","20190101","2019","52","2019","768","TGO","Togo","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","8","kg","100","false","100","false","0","false","426.685","426.685","426.685","0","false","true",
"C","A","20190101","2019","52","2019","784","ARE","United Arab Emirates","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23359.15","false","8","kg","23359.15","false","23359.15","false","0","false","10802.991","0","10802.991","0","false","true",
"C","A","20190101","2019","52","2019","792","TUR","Türkiye","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64980","false","8","kg","64980","false","64980","false","0","false","129940","113626","129940","0","false","true",
"C","A","20190101","2019","52","2019","800","UGA","Uganda","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32","false","8","kg","32","false","32","false","0","false","159.54","0","159.54","0","false","true",
"C","A","20190101","2019","52","2019","804","UKR","Ukraine","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72","false","8","kg","72","false","72","false","0","false","234.72","0","234.72","0","false","true",
"C","A","20190101","2019","52","2019","807","MKD","North Macedonia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","625","false","8","kg","625","false","625","false","0","false","913.5","0","913.5","0","false","true",
"C","A","20190101","2019","52","2019","818","EGY","Egypt","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5595.016","0","5595.016","0","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5995284","false","8","kg","5995284","false","5995284","false","0","false","8362844.024",,"8362844.024","0","false","true",
"C","A","20190101","2019","52","2019","834","TZA","United Rep. of Tanzania","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","567","false","8","kg","567","false","567","false","0","false","5473","0","5473","0","false","true",
"C","A","20190101","2019","52","2019","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1650692","false","-1","N/A","0","false","1650692","false","0","false","2656415","2488939","2656415","0","false","true",
"C","A","20190101","2019","52","2019","860","UZB","Uzbekistan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4510","false","21","1000 KG","4.51","false","4510","false","0","false","10842",,"10842","0","false","true",
"C","A","20190101","2019","52","2019","887","YEM","Yemen","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15800","false","8","kg","15800","false","15800","false","0","false","6958.938",,"6958.938","0","false","true",
